Entity,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
285,12.37473472,12.37473472,11.75175715,12.10010894,11.75175715,7.947663016,7.947663016,12.10010894,12.10010894,7.947663016,11.75175715,12.37473472,12.37473472,12.37473472,11.75175715,7.947663016,12.37473472,12.10010894,12.10010894,12.10010894,12.37473472,12.37473472,12.37473472,7.947663016,7.947663016,11.75175715,11.75175715,11.75175715,7.947663016,11.75175715,11.75175715,12.10010894,7.947663016,12.10010894,12.10010894,11.75175715,12.10010894,7.947663016,7.947663016,12.37473472
286,10.90351643,10.90351643,10.16678129,8.60472565,10.16678129,10.32040231,10.32040231,8.60472565,8.60472565,10.32040231,10.16678129,10.90351643,10.90351643,10.90351643,10.16678129,10.32040231,10.90351643,8.60472565,8.60472565,8.60472565,10.90351643,10.90351643,10.90351643,10.32040231,10.32040231,10.16678129,10.16678129,10.16678129,10.32040231,10.16678129,10.16678129,8.60472565,10.32040231,8.60472565,8.60472565,10.16678129,8.60472565,10.32040231,10.32040231,10.90351643
287,10.42057419,10.42057419,4.881720049,9.764299641,9.477383303,8.739317121,5.09255461,4.814830827,9.764299641,8.739317121,9.477383303,10.42057419,4.923158297,4.954608627,9.477383303,8.739317121,10.42057419,9.764299641,9.764299641,9.764299641,10.42057419,10.42057419,10.42057419,8.739317121,8.739317121,9.477383303,9.477383303,5.076265115,8.739317121,9.477383303,9.477383303,9.764299641,8.739317121,5.016794098,9.764299641,9.477383303,5.126516844,5.108911201,4.979142984,10.42057419
288,9.879606175,9.879606175,10.58470526,9.719604665,10.58470526,7.339077202,7.339077202,9.719604665,9.719604665,7.339077202,10.58470526,9.879606175,9.879606175,9.879606175,10.58470526,7.339077202,9.879606175,9.719604665,9.719604665,9.719604665,9.879606175,9.879606175,9.879606175,7.339077202,7.339077202,10.58470526,10.58470526,10.58470526,7.339077202,10.58470526,10.58470526,9.719604665,7.339077202,9.719604665,9.719604665,10.58470526,9.719604665,7.339077202,7.339077202,9.879606175
289,11.39957619,11.39957619,9.541981932,9.577503168,9.541981932,8.99436374,8.99436374,9.577503168,9.577503168,8.99436374,9.541981932,11.39957619,11.39957619,11.39957619,9.541981932,8.99436374,11.39957619,9.577503168,9.577503168,9.577503168,11.39957619,11.39957619,11.39957619,8.99436374,8.99436374,9.541981932,9.541981932,9.541981932,8.99436374,9.541981932,9.541981932,9.577503168,8.99436374,9.577503168,9.577503168,9.541981932,9.577503168,8.99436374,8.99436374,11.39957619
290,9.903313927,9.903313927,10.42833204,10.73994751,10.42833204,11.08477509,11.08477509,10.73994751,10.73994751,11.08477509,10.42833204,9.903313927,9.903313927,9.903313927,10.42833204,11.08477509,9.903313927,10.73994751,10.73994751,10.73994751,9.903313927,9.903313927,9.903313927,11.08477509,11.08477509,10.42833204,10.42833204,10.42833204,11.08477509,10.42833204,10.42833204,10.73994751,11.08477509,10.73994751,10.73994751,10.42833204,10.73994751,11.08477509,11.08477509,9.903313927
291,9.647546801,9.647546801,11.45281728,8.649097314,11.45281728,8.058481624,8.058481624,8.649097314,8.649097314,8.058481624,11.45281728,9.647546801,9.647546801,9.647546801,11.45281728,8.058481624,9.647546801,8.649097314,8.649097314,8.649097314,9.647546801,9.647546801,9.647546801,8.058481624,8.058481624,11.45281728,11.45281728,11.45281728,8.058481624,11.45281728,11.45281728,8.649097314,8.058481624,8.649097314,8.649097314,11.45281728,8.649097314,8.058481624,8.058481624,9.647546801
292,9.924736802,9.924736802,10.05491197,11.90910357,10.05491197,7.775012304,7.775012304,11.90910357,11.90910357,7.775012304,10.05491197,9.924736802,9.924736802,9.924736802,10.05491197,7.775012304,9.924736802,11.90910357,11.90910357,11.90910357,9.924736802,9.924736802,9.924736802,7.775012304,7.775012304,10.05491197,10.05491197,10.05491197,7.775012304,10.05491197,10.05491197,11.90910357,7.775012304,11.90910357,11.90910357,10.05491197,11.90910357,7.775012304,7.775012304,9.924736802
293,9.814797831,9.814797831,9.956430514,10.38602657,9.956430514,8.818440773,8.818440773,10.38602657,10.38602657,8.818440773,9.956430514,9.814797831,9.814797831,9.814797831,9.956430514,8.818440773,9.814797831,10.38602657,10.38602657,10.38602657,9.814797831,9.814797831,9.814797831,8.818440773,8.818440773,9.956430514,9.956430514,9.956430514,8.818440773,9.956430514,9.956430514,10.38602657,8.818440773,10.38602657,10.38602657,9.956430514,10.38602657,8.818440773,8.818440773,9.814797831
294,9.700237503,9.700237503,10.30131365,9.313147148,10.30131365,11.23667505,11.23667505,9.313147148,9.313147148,11.23667505,10.30131365,9.700237503,9.700237503,9.700237503,10.30131365,11.23667505,9.700237503,9.313147148,9.313147148,9.313147148,9.700237503,9.700237503,9.700237503,11.23667505,11.23667505,10.30131365,10.30131365,10.30131365,11.23667505,10.30131365,10.30131365,9.313147148,11.23667505,9.313147148,9.313147148,10.30131365,9.313147148,11.23667505,11.23667505,9.700237503
295,11.04530566,11.04530566,11.19707766,8.640159296,11.19707766,10.639492,10.639492,8.640159296,8.640159296,10.639492,11.19707766,11.04530566,11.04530566,11.04530566,11.19707766,10.639492,11.04530566,8.640159296,8.640159296,8.640159296,11.04530566,11.04530566,11.04530566,10.639492,10.639492,11.19707766,11.19707766,11.19707766,10.639492,11.19707766,11.19707766,8.640159296,10.639492,8.640159296,8.640159296,11.19707766,8.640159296,10.639492,10.639492,11.04530566
296,11.62362121,11.62362121,9.164105947,8.467097997,9.164105947,9.370421257,9.370421257,8.467097997,8.467097997,9.370421257,9.164105947,11.62362121,11.62362121,11.62362121,9.164105947,9.370421257,11.62362121,8.467097997,8.467097997,8.467097997,11.62362121,11.62362121,11.62362121,9.370421257,9.370421257,9.164105947,9.164105947,9.164105947,9.370421257,9.164105947,9.164105947,8.467097997,9.370421257,8.467097997,8.467097997,9.164105947,8.467097997,9.370421257,9.370421257,11.62362121
297,8.248932481,8.248932481,9.232010427,9.817074612,9.232010427,11.16525339,11.16525339,9.817074612,9.817074612,11.16525339,9.232010427,8.248932481,8.248932481,8.248932481,9.232010427,11.16525339,8.248932481,9.817074612,9.817074612,9.817074612,8.248932481,8.248932481,8.248932481,11.16525339,11.16525339,9.232010427,9.232010427,9.232010427,11.16525339,9.232010427,9.232010427,9.817074612,11.16525339,9.817074612,9.817074612,9.232010427,9.817074612,11.16525339,11.16525339,8.248932481
298,9.890289679,9.890289679,9.810153362,10.76904224,9.810153362,11.04662885,11.04662885,10.76904224,10.76904224,11.04662885,9.810153362,9.890289679,9.890289679,9.890289679,9.810153362,11.04662885,9.890289679,10.76904224,10.76904224,10.76904224,9.890289679,9.890289679,9.890289679,11.04662885,11.04662885,9.810153362,9.810153362,9.810153362,11.04662885,9.810153362,9.810153362,10.76904224,11.04662885,10.76904224,10.76904224,9.810153362,10.76904224,11.04662885,11.04662885,9.890289679
299,11.02025301,11.02025301,10.22071129,8.451247196,10.22071129,10.41142992,10.41142992,8.451247196,8.451247196,10.41142992,10.22071129,11.02025301,11.02025301,11.02025301,10.22071129,10.41142992,11.02025301,8.451247196,8.451247196,8.451247196,11.02025301,11.02025301,11.02025301,10.41142992,10.41142992,10.22071129,10.22071129,10.22071129,10.41142992,10.22071129,10.22071129,8.451247196,10.41142992,8.451247196,8.451247196,10.22071129,8.451247196,10.41142992,10.41142992,11.02025301
300,11.44146176,11.44146176,9.788753081,10.5194072,9.788753081,9.586323486,9.586323486,10.5194072,10.5194072,9.586323486,9.788753081,11.44146176,11.44146176,11.44146176,9.788753081,9.586323486,11.44146176,10.5194072,10.5194072,10.5194072,11.44146176,11.44146176,11.44146176,9.586323486,9.586323486,9.788753081,9.788753081,9.788753081,9.586323486,9.788753081,9.788753081,10.5194072,9.586323486,10.5194072,10.5194072,9.788753081,10.5194072,9.586323486,9.586323486,11.44146176
